-5.32266902923584;1.5246357917785645;-8.777054786682129;1.0
-5.234609603881836;1.7484805583953857;-8.783271789550781;1.0
-4.900301456451416;2.3798604011535645;-8.810586929321289;1.0
-4.539057731628418;2.6687521934509277;-8.846787452697754;1.0
-3.8826723098754883;2.9988062381744385;-8.915874481201172;1.0
-3.499480724334717;3.0214765071868896;-8.959095001220703;1.0
-3.3510608673095703;2.920449733734131;-8.977700233459473;1.0
-3.23814058303833;2.734546661376953;-8.9937105178833;1.0
-3.2129225730895996;2.4665908813476562;-9.00113296508789;1.0
-3.3027024269104004;2.1242594718933105;-8.996732711791992;1.0
-3.628297805786133;1.5280909538269043;-8.969809532165527;1.0
-3.9624013900756836;1.1121773719787598;-8.938857078552246;1.0
-4.432987213134766;0.7346479296684265;-8.89172077178955;1.0
-4.989719390869141;0.47027212381362915;-8.832858085632324;1.0
-5.33845329284668;0.40233945846557617;-8.794328689575195;1.0
-5.050148010253906;0.45850127935409546;-8.82618236541748;1.0
-5.029303073883057;0.5452755093574524;-8.827080726623535;1.0
-4.391894817352295;2.143267869949341;-8.872462272644043;1.0
-4.3830060958862305;2.175076484680176;-8.872934341430664;1.0
-5.2553277015686035;0.3583762049674988;-8.804534912109375;1.0
-5.1723856925964355;-0.4300546944141388;-8.82736873626709;1.0
-5.1723856925964355;-0.4300546944141388;-8.82736873626709;1.0
-5.05217981338501;0.43756574392318726;-8.826306343078613;1.0
-4.981097221374512;0.47317057847976685;-8.83379077911377;1.0
-4.445980548858643;0.7297149300575256;-8.890326499938965;1.0
-4.422902584075928;0.6993982195854187;-8.893467903137207;1.0
-4.289186954498291;0.33815646171569824;-8.914822578430176;1.0
-3.974761962890625;-0.13148707151412964;-8.95858383178711;1.0
-3.7403483390808105;-0.294700026512146;-8.988033294677734;1.0
-3.6869254112243652;-0.2799406349658966;-8.993861198425293;1.0
-3.5333566665649414;0.07199054956436157;-9.005355834960938;1.0
-3.3668928146362305;0.2654244303703308;-9.021012306213379;1.0
-3.148952007293701;0.4384259581565857;-9.042874336242676;1.0
-2.9370603561401367;0.688578188419342;-9.062736511230469;1.0
-2.8379602432250977;0.8949999213218689;-9.070507049560547;1.0
-2.75022554397583;1.138371467590332;-9.07635498046875;1.0
-2.7764339447021484;1.2986266613006592;-9.070649147033691;1.0
-2.8319082260131836;1.3400392532348633;-9.06363296508789;1.0
-2.9218978881835938;1.3355627059936523;-9.053467750549316;1.0
-3.004868507385254;1.2715349197387695;-9.045114517211914;1.0
-3.1828699111938477;1.093257188796997;-9.027887344360352;1.0
-3.3691816329956055;0.7088391184806824;-9.013216972351074;1.0
-3.422018527984619;0.3504212498664856;-9.01329517364502;1.0
-3.3937621116638184;0.13399535417556763;-9.020188331604004;1.0
-3.328347682952881;0.08581626415252686;-9.028450965881348;1.0
-3.1835060119628906;0.07486605644226074;-9.045119285583496;1.0
-2.993687152862549;0.16841357946395874;-9.065130233764648;1.0
-2.8458547592163086;0.32340675592422485;-9.079319953918457;1.0
-2.653045654296875;0.5828946232795715;-9.09685230255127;1.0
